date,lottery,number,animal,time
2024-04-16,lottoactivo,6,rana,06:00 PM
2024-04-16,lottoactivo,10,tigre,07:00 PM
2024-04-17,lottoactivo,20,cochino,09:00 AM
2024-04-17,lottoactivo,32,ardilla,10:00 AM
2024-04-17,lottoactivo,36,culebra,11:00 AM
2024-04-17,lottoactivo,25,gallina,12:00 PM
2024-04-17,lottoactivo,6,rana,01:00 PM
2024-04-17,lottoactivo,27,perro,02:00 PM
2024-04-17,lottoactivo,23,cebra,03:00 PM
2024-04-17,lottoactivo,14,paloma,04:00 PM
2024-04-17,lottoactivo,1,carnero,05:00 PM
2024-04-17,lottoactivo,27,perro,06:00 PM
2024-04-17,lottoactivo,10,tigre,07:00 PM
2024-04-18,lottoactivo,12,caballo,09:00 AM
2024-04-18,lottoactivo,16,oso,10:00 AM
2024-04-18,lottoactivo,34,venado,11:00 AM
2024-04-18,lottoactivo,23,cebra,12:00 PM
2024-04-18,lottoactivo,36,culebra,01:00 PM
2024-04-18,lottoactivo,22,camello,02:00 PM
2024-04-18,lottoactivo,26,vaca,03:00 PM
2024-04-18,lottoactivo,1,carnero,04:00 PM
2024-04-18,lottoactivo,36,culebra,05:00 PM
2024-04-18,lottoactivo,21,gallo,06:00 PM
2024-04-18,lottoactivo,27,perro,07:00 PM
2024-04-19,lottoactivo,0,delfin,09:00 AM
2024-04-19,lottoactivo,18,burro,10:00 AM
2024-04-19,lottoactivo,25,gallina,11:00 AM
2024-04-19,lottoactivo,23,cebra,12:00 PM
2024-04-19,lottoactivo,24,iguana,01:00 PM
2024-04-19,lottoactivo,16,oso,02:00 PM
2024-04-19,lottoactivo,20,cochino,03:00 PM
2024-04-19,lottoactivo,6,rana,04:00 PM
2024-04-19,lottoactivo,22,camello,05:00 PM
2024-04-19,lottoactivo,10,tigre,06:00 PM
2024-04-19,lottoactivo,37,ballena,07:00 PM
2024-04-20,lottoactivo,12,caballo,09:00 AM
2024-04-20,lottoactivo,11,gato,10:00 AM
2024-04-20,lottoactivo,18,burro,11:00 AM
2024-04-20,lottoactivo,5,leon,12:00 PM
2024-04-20,lottoactivo,34,venado,01:00 PM
2024-04-20,lottoactivo,17,pavo,02:00 PM
2024-04-20,lottoactivo,10,tigre,03:00 PM
2024-04-20,lottoactivo,28,zamuro,04:00 PM
2024-04-20,lottoactivo,0,delfin,05:00 PM
2024-04-20,lottoactivo,3,ciempies,06:00 PM
2024-04-20,lottoactivo,16,oso,07:00 PM
2024-04-21,lottoactivo,26,vaca,09:00 AM
2024-04-21,lottoactivo,6,rana,10:00 AM
2024-04-21,lottoactivo,31,lapa,11:00 AM
2024-04-21,lottoactivo,24,iguana,12:00 PM
2024-04-21,lottoactivo,17,pavo,01:00 PM
2024-04-21,lottoactivo,27,perro,02:00 PM
2024-04-21,lottoactivo,30,caiman,03:00 PM
2024-04-21,lottoactivo,33,pescado,04:00 PM
2024-04-21,lottoactivo,22,camello,05:00 PM
2024-04-21,lottoactivo,6,rana,06:00 PM
2024-04-21,lottoactivo,21,gallo,07:00 PM
2024-04-22,lottoactivo,22,camello,09:00 AM
2024-04-22,lottoactivo,31,lapa,10:00 AM
2024-04-22,lottoactivo,12,caballo,11:00 AM
2024-04-22,lottoactivo,32,ardilla,12:00 PM
2024-04-22,lottoactivo,26,vaca,01:00 PM
2024-04-22,lottoactivo,27,perro,02:00 PM
2024-04-22,lottoactivo,18,burro,03:00 PM
2024-04-22,lottoactivo,24,iguana,04:00 PM
2024-04-22,lottoactivo,17,pavo,05:00 PM
2024-04-22,lottoactivo,1,carnero,06:00 PM
2024-04-22,lottoactivo,10,tigre,07:00 PM
2024-04-23,lottoactivo,5,leon,09:00 AM
2024-04-23,lottoactivo,10,tigre,10:00 AM
2024-04-23,lottoactivo,0,delfin,11:00 AM
2024-04-23,lottoactivo,14,paloma,12:00 PM
2024-04-23,lottoactivo,31,lapa,01:00 PM
2024-04-23,lottoactivo,3,ciempies,02:00 PM
2024-04-23,lottoactivo,22,camello,03:00 PM
2024-04-23,lottoactivo,34,venado,04:00 PM
2024-04-23,lottoactivo,30,caiman,05:00 PM
2024-04-23,lottoactivo,35,jirafa,06:00 PM
2024-04-23,lottoactivo,6,rana,07:00 PM
2024-04-24,lottoactivo,37,ballena,09:00 AM
2024-04-24,lottoactivo,19,chivo,10:00 AM
2024-04-24,lottoactivo,12,caballo,11:00 AM
2024-04-24,lottoactivo,7,perico,12:00 PM
2024-04-24,lottoactivo,0,delfin,01:00 PM
2024-04-24,lottoactivo,13,mono,02:00 PM
2024-04-24,lottoactivo,5,leon,03:00 PM
2024-04-24,lottoactivo,21,gallo,04:00 PM
2024-04-24,lottoactivo,29,elefante,05:00 PM
2024-04-24,lottoactivo,29,elefante,06:00 PM
2024-04-24,lottoactivo,14,paloma,07:00 PM
2024-04-25,lottoactivo,28,zamuro,09:00 AM
2024-04-25,lottoactivo,18,burro,10:00 AM
2024-04-25,lottoactivo,29,elefante,11:00 AM
2024-04-25,lottoactivo,25,gallina,12:00 PM
2024-04-25,lottoactivo,34,venado,01:00 PM
2024-04-25,lottoactivo,6,rana,02:00 PM
2024-04-25,lottoactivo,12,caballo,03:00 PM
2024-04-25,lottoactivo,31,lapa,04:00 PM
2024-04-25,lottoactivo,37,ballena,05:00 PM
2024-04-25,lottoactivo,30,caiman,06:00 PM
2024-04-25,lottoactivo,0,delfin,07:00 PM
2024-04-26,lottoactivo,37,ballena,09:00 AM
2024-04-26,lottoactivo,20,cochino,10:00 AM
2024-04-26,lottoactivo,3,ciempies,11:00 AM
2024-04-26,lottoactivo,17,pavo,12:00 PM
2024-04-26,lottoactivo,5,leon,01:00 PM
2024-04-26,lottoactivo,36,culebra,02:00 PM
2024-04-26,lottoactivo,12,caballo,03:00 PM
2024-04-26,lottoactivo,9,aguila,04:00 PM
2024-04-26,lottoactivo,30,caiman,05:00 PM
2024-04-26,lottoactivo,7,perico,06:00 PM
2024-04-26,lottoactivo,17,pavo,07:00 PM
2024-04-27,lottoactivo,6,rana,09:00 AM
2024-04-27,lottoactivo,14,paloma,10:00 AM
2024-04-27,lottoactivo,26,vaca,11:00 AM
2024-04-27,lottoactivo,15,zorro,12:00 PM
2024-04-27,lottoactivo,30,caiman,01:00 PM
2024-04-27,lottoactivo,19,chivo,02:00 PM
2024-04-27,lottoactivo,12,caballo,03:00 PM
2024-04-27,lottoactivo,35,jirafa,04:00 PM
2024-04-27,lottoactivo,3,ciempies,05:00 PM
2024-04-27,lottoactivo,34,venado,06:00 PM
2024-04-27,lottoactivo,18,burro,07:00 PM
2024-04-28,lottoactivo,25,gallina,09:00 AM
2024-04-28,lottoactivo,24,iguana,10:00 AM
2024-04-28,lottoactivo,20,cochino,11:00 AM
2024-04-28,lottoactivo,13,mono,12:00 PM
2024-04-28,lottoactivo,7,perico,01:00 PM
2024-04-28,lottoactivo,22,camello,02:00 PM
2024-04-28,lottoactivo,14,paloma,03:00 PM
2024-04-28,lottoactivo,27,perro,04:00 PM
2024-04-28,lottoactivo,12,caballo,05:00 PM
2024-04-28,lottoactivo,13,mono,06:00 PM
2024-04-28,lottoactivo,6,rana,07:00 PM
2024-04-29,lottoactivo,17,pavo,09:00 AM
2024-04-29,lottoactivo,29,elefante,10:00 AM
2024-04-29,lottoactivo,37,ballena,11:00 AM
2024-04-29,lottoactivo,23,cebra,12:00 PM
2024-04-29,lottoactivo,0,delfin,01:00 PM
2024-04-29,lottoactivo,31,lapa,02:00 PM
2024-04-29,lottoactivo,11,gato,03:00 PM
2024-04-29,lottoactivo,34,venado,04:00 PM
2024-04-29,lottoactivo,26,vaca,05:00 PM
2024-04-29,lottoactivo,16,oso,06:00 PM
2024-04-29,lottoactivo,19,chivo,07:00 PM
2024-04-30,lottoactivo,2,toro,09:00 AM
2024-04-30,lottoactivo,6,rana,10:00 AM
2024-04-30,lottoactivo,10,tigre,11:00 AM
2024-04-30,lottoactivo,32,ardilla,12:00 PM
2024-04-30,lottoactivo,19,chivo,01:00 PM
2024-04-30,lottoactivo,14,paloma,02:00 PM
2024-04-30,lottoactivo,11,gato,03:00 PM
2024-04-30,lottoactivo,12,caballo,04:00 PM
2024-04-30,lottoactivo,33,pescado,05:00 PM
2024-04-30,lottoactivo,34,venado,06:00 PM
2024-04-30,lottoactivo,32,ardilla,07:00 PM
2024-05-01,lottoactivo,17,pavo,09:00 AM
2024-05-01,lottoactivo,36,culebra,10:00 AM
2024-05-01,lottoactivo,6,rana,11:00 AM
2024-05-01,lottoactivo,28,zamuro,12:00 PM
2024-05-01,lottoactivo,25,gallina,01:00 PM
2024-05-01,lottoactivo,30,caiman,02:00 PM
2024-05-01,lottoactivo,16,oso,03:00 PM
2024-05-01,lottoactivo,31,lapa,04:00 PM
2024-05-01,lottoactivo,20,cochino,05:00 PM
2024-05-01,lottoactivo,20,cochino,06:00 PM
2024-05-01,lottoactivo,24,iguana,07:00 PM
2024-05-02,lottoactivo,21,gallo,09:00 AM
2024-05-02,lottoactivo,17,pavo,10:00 AM
2024-05-02,lottoactivo,9,aguila,11:00 AM
2024-05-02,lottoactivo,24,iguana,12:00 PM
2024-05-02,lottoactivo,18,burro,01:00 PM
2024-05-02,lottoactivo,6,rana,02:00 PM
2024-05-02,lottoactivo,15,zorro,03:00 PM
2024-05-02,lottoactivo,29,elefante,04:00 PM
2024-05-02,lottoactivo,0,delfin,05:00 PM
2024-05-02,lottoactivo,28,zamuro,06:00 PM
2024-05-02,lottoactivo,31,lapa,07:00 PM
2024-05-03,lottoactivo,5,leon,09:00 AM
2024-05-03,lottoactivo,9,aguila,10:00 AM
2024-05-03,lottoactivo,37,ballena,11:00 AM
2024-05-03,lottoactivo,10,tigre,12:00 PM
2024-05-03,lottoactivo,32,ardilla,01:00 PM
2024-05-03,lottoactivo,12,caballo,02:00 PM
2024-05-03,lottoactivo,29,elefante,03:00 PM
2024-05-03,lottoactivo,26,vaca,04:00 PM
2024-05-03,lottoactivo,24,iguana,05:00 PM
2024-05-03,lottoactivo,21,gallo,06:00 PM
2024-05-03,lottoactivo,33,pescado,07:00 PM
2024-05-04,lottoactivo,28,zamuro,09:00 AM
2024-05-04,lottoactivo,11,gato,10:00 AM
2024-05-04,lottoactivo,33,pescado,11:00 AM
2024-05-04,lottoactivo,13,mono,12:00 PM
2024-05-04,lottoactivo,34,venado,01:00 PM
2024-05-04,lottoactivo,29,elefante,02:00 PM
2024-05-04,lottoactivo,27,perro,03:00 PM
2024-05-04,lottoactivo,30,caiman,04:00 PM
2024-05-04,lottoactivo,2,toro,05:00 PM
2024-05-04,lottoactivo,10,tigre,06:00 PM
2024-05-04,lottoactivo,19,chivo,07:00 PM
2024-05-05,lottoactivo,3,ciempies,09:00 AM
2024-05-05,lottoactivo,30,caiman,10:00 AM
2024-05-05,lottoactivo,12,caballo,11:00 AM
2024-05-05,lottoactivo,26,vaca,12:00 PM
2024-05-05,lottoactivo,32,ardilla,01:00 PM
2024-05-05,lottoactivo,24,iguana,02:00 PM
2024-05-05,lottoactivo,30,caiman,03:00 PM
2024-05-05,lottoactivo,2,toro,04:00 PM
2024-05-05,lottoactivo,10,tigre,05:00 PM
2024-05-05,lottoactivo,29,elefante,06:00 PM
2024-05-05,lottoactivo,2,toro,07:00 PM
2024-05-06,lottoactivo,20,cochino,09:00 AM
2024-05-06,lottoactivo,2,toro,10:00 AM
2024-05-06,lottoactivo,33,pescado,11:00 AM
2024-05-06,lottoactivo,6,rana,12:00 PM
2024-05-06,lottoactivo,30,caiman,01:00 PM
2024-05-06,lottoactivo,36,culebra,02:00 PM
2024-05-06,lottoactivo,29,elefante,03:00 PM
2024-05-06,lottoactivo,31,lapa,04:00 PM
2024-05-06,lottoactivo,17,pavo,05:00 PM
2024-05-06,lottoactivo,36,culebra,06:00 PM
2024-05-06,lottoactivo,15,zorro,07:00 PM
2024-05-07,lottoactivo,4,alacran,09:00 AM
2024-05-07,lottoactivo,33,pescado,10:00 AM
2024-05-07,lottoactivo,11,gato,11:00 AM
2024-05-07,lottoactivo,20,cochino,12:00 PM
2024-05-07,lottoactivo,12,caballo,01:00 PM
2024-05-07,lottoactivo,5,leon,02:00 PM
2024-05-07,lottoactivo,28,zamuro,03:00 PM
2024-05-07,lottoactivo,37,ballena,04:00 PM
2024-05-07,lottoactivo,26,vaca,05:00 PM
2024-05-07,lottoactivo,3,ciempies,06:00 PM
2024-05-07,lottoactivo,32,ardilla,07:00 PM
2024-05-08,lottoactivo,32,ardilla,09:00 AM
2024-05-08,lottoactivo,37,ballena,10:00 AM
2024-05-08,lottoactivo,8,raton,11:00 AM
2024-05-08,lottoactivo,30,caiman,12:00 PM
2024-05-08,lottoactivo,7,perico,01:00 PM
2024-05-08,lottoactivo,26,vaca,02:00 PM
2024-05-08,lottoactivo,33,pescado,03:00 PM
2024-05-08,lottoactivo,21,gallo,04:00 PM
2024-05-08,lottoactivo,28,zamuro,05:00 PM
2024-05-08,lottoactivo,24,iguana,06:00 PM
2024-05-08,lottoactivo,24,iguana,07:00 PM
2024-05-09,lottoactivo,6,rana,09:00 AM
2024-05-09,lottoactivo,26,vaca,10:00 AM
2024-05-09,lottoactivo,3,ciempies,11:00 AM
2024-05-09,lottoactivo,22,camello,12:00 PM
2024-05-09,lottoactivo,1,carnero,01:00 PM
2024-05-09,lottoactivo,3,ciempies,02:00 PM
2024-05-09,lottoactivo,34,venado,03:00 PM
2024-05-09,lottoactivo,29,elefante,04:00 PM
2024-05-09,lottoactivo,4,alacran,05:00 PM
2024-05-09,lottoactivo,1,carnero,06:00 PM
2024-05-09,lottoactivo,20,cochino,07:00 PM
2024-05-10,lottoactivo,14,paloma,09:00 AM
2024-05-10,lottoactivo,20,cochino,10:00 AM
2024-05-10,lottoactivo,13,mono,11:00 AM
2024-05-10,lottoactivo,33,pescado,12:00 PM
2024-05-10,lottoactivo,30,caiman,01:00 PM
2024-05-10,lottoactivo,35,jirafa,02:00 PM
2024-05-10,lottoactivo,26,vaca,03:00 PM
2024-05-10,lottoactivo,10,tigre,04:00 PM
2024-05-10,lottoactivo,21,gallo,05:00 PM
2024-05-10,lottoactivo,8,raton,06:00 PM
2024-05-10,lottoactivo,24,iguana,07:00 PM
2024-05-11,lottoactivo,0,delfin,09:00 AM
2024-05-11,lottoactivo,23,cebra,10:00 AM
2024-05-11,lottoactivo,34,venado,11:00 AM
2024-05-11,lottoactivo,31,lapa,12:00 PM
2024-05-11,lottoactivo,8,raton,01:00 PM
2024-05-11,lottoactivo,6,rana,02:00 PM
2024-05-11,lottoactivo,4,alacran,03:00 PM
2024-05-11,lottoactivo,19,chivo,04:00 PM
2024-05-11,lottoactivo,33,pescado,05:00 PM
2024-05-11,lottoactivo,15,zorro,06:00 PM
2024-05-11,lottoactivo,2,toro,07:00 PM
2024-05-12,lottoactivo,25,gallina,09:00 AM
2024-05-12,lottoactivo,23,cebra,10:00 AM
2024-05-12,lottoactivo,21,gallo,11:00 AM
2024-05-12,lottoactivo,3,ciempies,12:00 PM
2024-05-12,lottoactivo,18,burro,01:00 PM
2024-05-12,lottoactivo,9,aguila,02:00 PM
2024-05-12,lottoactivo,27,perro,03:00 PM
2024-05-12,lottoactivo,4,alacran,04:00 PM
2024-05-12,lottoactivo,21,gallo,05:00 PM
2024-05-12,lottoactivo,3,ciempies,06:00 PM
2024-05-12,lottoactivo,20,cochino,07:00 PM
2024-05-13,lottoactivo,11,gato,09:00 AM
2024-05-13,lottoactivo,16,oso,10:00 AM
2024-05-13,lottoactivo,1,carnero,11:00 AM
2024-05-13,lottoactivo,35,jirafa,12:00 PM
2024-05-13,lottoactivo,17,pavo,01:00 PM
2024-05-13,lottoactivo,0,delfin,02:00 PM
2024-05-13,lottoactivo,30,caiman,03:00 PM
2024-05-13,lottoactivo,19,chivo,04:00 PM
2024-05-13,lottoactivo,3,ciempies,05:00 PM
2024-05-13,lottoactivo,2,toro,06:00 PM
2024-05-13,lottoactivo,34,venado,07:00 PM
2024-05-14,lottoactivo,0,delfin,09:00 AM
2024-05-14,lottoactivo,4,alacran,10:00 AM
2024-05-14,lottoactivo,13,mono,11:00 AM
2024-05-14,lottoactivo,18,burro,12:00 PM
2024-05-14,lottoactivo,32,ardilla,01:00 PM
2024-05-14,lottoactivo,3,ciempies,02:00 PM
2024-05-14,lottoactivo,10,tigre,03:00 PM
2024-05-14,lottoactivo,34,venado,04:00 PM
2024-05-14,lottoactivo,6,rana,05:00 PM
2024-05-14,lottoactivo,32,ardilla,06:00 PM
2024-05-14,lottoactivo,11,gato,07:00 PM
2024-05-15,lottoactivo,14,paloma,09:00 AM
2024-05-15,lottoactivo,18,burro,10:00 AM
2024-05-15,lottoactivo,34,venado,11:00 AM
2024-05-15,lottoactivo,28,zamuro,12:00 PM
2024-05-15,lottoactivo,19,chivo,01:00 PM
2024-05-15,lottoactivo,4,alacran,02:00 PM
2024-05-15,lottoactivo,7,perico,03:00 PM
2024-05-15,lottoactivo,31,lapa,04:00 PM
2024-05-15,lottoactivo,3,ciempies,05:00 PM
2024-05-15,lottoactivo,1,carnero,06:00 PM
2024-05-15,lottoactivo,32,ardilla,07:00 PM
2024-05-16,lottoactivo,13,mono,09:00 AM
2024-05-16,lottoactivo,25,gallina,10:00 AM
2024-05-16,lottoactivo,7,perico,11:00 AM
2024-05-16,lottoactivo,16,oso,12:00 PM
2024-05-16,lottoactivo,18,burro,01:00 PM
2024-05-16,lottoactivo,26,vaca,02:00 PM
2024-05-16,lottoactivo,4,alacran,03:00 PM
2024-05-16,lottoactivo,14,paloma,04:00 PM
2024-05-16,lottoactivo,2,toro,05:00 PM
2024-05-16,lottoactivo,28,zamuro,06:00 PM
2024-05-16,lottoactivo,1,carnero,07:00 PM
2024-05-17,lottoactivo,2,toro,09:00 AM
2024-05-17,lottoactivo,17,pavo,10:00 AM
2024-05-17,lottoactivo,34,venado,11:00 AM
2024-05-17,lottoactivo,25,gallina,12:00 PM
2024-05-17,lottoactivo,5,leon,01:00 PM
2024-05-17,lottoactivo,14,paloma,02:00 PM
2024-05-17,lottoactivo,16,oso,03:00 PM
2024-05-17,lottoactivo,35,jirafa,04:00 PM
2024-05-17,lottoactivo,11,gato,05:00 PM
2024-05-17,lottoactivo,32,ardilla,06:00 PM
2024-05-17,lottoactivo,6,rana,07:00 PM
2024-05-18,lottoactivo,37,ballena,09:00 AM
2024-05-18,lottoactivo,1,carnero,10:00 AM
2024-05-18,lottoactivo,24,iguana,11:00 AM
2024-05-18,lottoactivo,29,elefante,12:00 PM
2024-05-18,lottoactivo,4,alacran,01:00 PM
2024-05-18,lottoactivo,7,perico,02:00 PM
2024-05-18,lottoactivo,15,zorro,03:00 PM
2024-05-18,lottoactivo,9,aguila,04:00 PM
2024-05-18,lottoactivo,23,cebra,05:00 PM
2024-05-18,lottoactivo,17,pavo,06:00 PM
2024-05-18,lottoactivo,22,camello,07:00 PM
2024-05-19,lottoactivo,21,gallo,09:00 AM
2024-05-19,lottoactivo,7,perico,10:00 AM
2024-05-19,lottoactivo,12,caballo,11:00 AM
2024-05-19,lottoactivo,18,burro,12:00 PM
2024-05-19,lottoactivo,15,zorro,01:00 PM
2024-05-19,lottoactivo,21,gallo,02:00 PM
2024-05-19,lottoactivo,28,zamuro,03:00 PM
2024-05-19,lottoactivo,33,pescado,04:00 PM
2024-05-19,lottoactivo,35,jirafa,05:00 PM
2024-05-19,lottoactivo,8,raton,06:00 PM
2024-05-19,lottoactivo,35,jirafa,07:00 PM
2024-05-20,lottoactivo,36,culebra,09:00 AM
2024-05-20,lottoactivo,30,caiman,10:00 AM
2024-05-20,lottoactivo,28,zamuro,11:00 AM
2024-05-20,lottoactivo,32,ardilla,12:00 PM
2024-05-20,lottoactivo,17,pavo,01:00 PM
2024-05-20,lottoactivo,2,toro,02:00 PM
2024-05-20,lottoactivo,0,delfin,03:00 PM
2024-05-20,lottoactivo,18,burro,04:00 PM
2024-05-20,lottoactivo,13,mono,05:00 PM
2024-05-20,lottoactivo,16,oso,06:00 PM
2024-05-20,lottoactivo,1,carnero,07:00 PM
2024-05-21,lottoactivo,0,delfin,09:00 AM
2024-05-21,lottoactivo,19,chivo,10:00 AM
2024-05-21,lottoactivo,7,perico,11:00 AM
2024-05-21,lottoactivo,31,lapa,12:00 PM
2024-05-21,lottoactivo,15,zorro,01:00 PM
2024-05-21,lottoactivo,4,alacran,02:00 PM
2024-05-21,lottoactivo,10,tigre,03:00 PM
2024-05-21,lottoactivo,35,jirafa,04:00 PM
2024-05-21,lottoactivo,21,gallo,05:00 PM
2024-05-21,lottoactivo,13,mono,06:00 PM
2024-05-21,lottoactivo,8,raton,07:00 PM
2024-05-22,lottoactivo,9,aguila,09:00 AM
2024-05-22,lottoactivo,30,caiman,10:00 AM
2024-05-22,lottoactivo,28,zamuro,11:00 AM
2024-05-22,lottoactivo,14,paloma,12:00 PM
2024-05-22,lottoactivo,8,raton,01:00 PM
2024-05-22,lottoactivo,3,ciempies,02:00 PM
2024-05-22,lottoactivo,31,lapa,03:00 PM
2024-05-22,lottoactivo,2,toro,04:00 PM
2024-05-22,lottoactivo,13,mono,05:00 PM
2024-05-22,lottoactivo,37,ballena,06:00 PM
2024-05-22,lottoactivo,13,mono,07:00 PM
2024-05-23,lottoactivo,3,ciempies,09:00 AM
2024-05-23,lottoactivo,23,cebra,10:00 AM
2024-05-23,lottoactivo,1,carnero,11:00 AM
2024-05-23,lottoactivo,33,pescado,12:00 PM
2024-05-23,lottoactivo,20,cochino,01:00 PM
2024-05-23,lottoactivo,35,jirafa,02:00 PM
2024-05-23,lottoactivo,19,chivo,03:00 PM
2024-05-23,lottoactivo,9,aguila,04:00 PM
2024-05-23,lottoactivo,23,cebra,05:00 PM
2024-05-23,lottoactivo,2,toro,06:00 PM
2024-05-23,lottoactivo,15,zorro,07:00 PM
2024-05-24,lottoactivo,31,lapa,09:00 AM
2024-05-24,lottoactivo,11,gato,10:00 AM
2024-05-24,lottoactivo,19,chivo,11:00 AM
2024-05-24,lottoactivo,5,leon,12:00 PM
2024-05-24,lottoactivo,7,perico,01:00 PM
2024-05-24,lottoactivo,34,venado,02:00 PM
2024-05-24,lottoactivo,33,pescado,03:00 PM
2024-05-24,lottoactivo,18,burro,04:00 PM
2024-05-24,lottoactivo,14,paloma,05:00 PM
2024-05-24,lottoactivo,37,ballena,06:00 PM
2024-05-24,lottoactivo,4,alacran,07:00 PM
2024-05-25,lottoactivo,36,culebra,09:00 AM
2024-05-25,lottoactivo,27,perro,10:00 AM
2024-05-25,lottoactivo,35,jirafa,11:00 AM
2024-05-25,lottoactivo,2,toro,12:00 PM
2024-05-25,lottoactivo,23,cebra,01:00 PM
2024-05-25,lottoactivo,3,ciempies,02:00 PM
2024-05-25,lottoactivo,0,delfin,03:00 PM
2024-05-25,lottoactivo,31,lapa,04:00 PM
2024-05-25,lottoactivo,8,raton,05:00 PM
2024-05-25,lottoactivo,7,perico,06:00 PM
2024-05-25,lottoactivo,34,venado,07:00 PM
2024-05-26,lottoactivo,19,chivo,09:00 AM
2024-05-26,lottoactivo,1,carnero,10:00 AM
2024-05-26,lottoactivo,6,rana,11:00 AM
2024-05-26,lottoactivo,3,ciempies,12:00 PM
2024-05-26,lottoactivo,33,pescado,01:00 PM
2024-05-26,lottoactivo,4,alacran,02:00 PM
2024-05-26,lottoactivo,10,tigre,03:00 PM
2024-05-26,lottoactivo,0,delfin,04:00 PM
2024-05-26,lottoactivo,8,raton,05:00 PM
2024-05-26,lottoactivo,7,perico,06:00 PM
2024-05-26,lottoactivo,23,cebra,07:00 PM
2024-05-27,lottoactivo,2,toro,09:00 AM
2024-05-27,lottoactivo,29,elefante,10:00 AM
2024-05-27,lottoactivo,10,tigre,11:00 AM
2024-05-27,lottoactivo,31,lapa,12:00 PM
2024-05-27,lottoactivo,13,mono,01:00 PM
2024-05-27,lottoactivo,36,culebra,02:00 PM
2024-05-27,lottoactivo,19,chivo,03:00 PM
2024-05-27,lottoactivo,23,cebra,04:00 PM
2024-05-27,lottoactivo,35,jirafa,05:00 PM
2024-05-27,lottoactivo,33,pescado,06:00 PM
2024-05-27,lottoactivo,23,cebra,07:00 PM
2024-05-28,lottoactivo,1,carnero,09:00 AM
2024-05-28,lottoactivo,15,zorro,10:00 AM
2024-05-28,lottoactivo,16,oso,11:00 AM
2024-05-28,lottoactivo,21,gallo,12:00 PM
2024-05-28,lottoactivo,30,caiman,01:00 PM
2024-05-28,lottoactivo,14,paloma,02:00 PM
2024-05-28,lottoactivo,34,venado,03:00 PM
2024-05-28,lottoactivo,22,camello,04:00 PM
2024-05-28,lottoactivo,8,raton,05:00 PM
2024-05-28,lottoactivo,21,gallo,06:00 PM
2024-05-28,lottoactivo,0,delfin,07:00 PM
2024-05-29,lottoactivo,28,zamuro,09:00 AM
2024-05-29,lottoactivo,9,aguila,10:00 AM
2024-05-29,lottoactivo,27,perro,11:00 AM
2024-05-29,lottoactivo,9,aguila,12:00 PM
2024-05-29,lottoactivo,2,toro,01:00 PM
2024-05-29,lottoactivo,7,perico,02:00 PM
2024-05-29,lottoactivo,19,chivo,03:00 PM
2024-05-29,lottoactivo,32,ardilla,04:00 PM
2024-05-29,lottoactivo,21,gallo,05:00 PM
2024-05-29,lottoactivo,5,leon,06:00 PM
2024-05-29,lottoactivo,4,alacran,07:00 PM
2024-05-30,lottoactivo,5,leon,09:00 AM
2024-05-30,lottoactivo,17,pavo,10:00 AM
2024-05-30,lottoactivo,16,oso,11:00 AM
2024-05-30,lottoactivo,24,iguana,12:00 PM
2024-05-30,lottoactivo,19,chivo,01:00 PM
2024-05-30,lottoactivo,9,aguila,02:00 PM
2024-05-30,lottoactivo,20,cochino,03:00 PM
2024-05-30,lottoactivo,15,zorro,04:00 PM
2024-05-30,lottoactivo,1,carnero,05:00 PM
2024-05-30,lottoactivo,8,raton,06:00 PM
2024-05-30,lottoactivo,23,cebra,07:00 PM
2024-05-31,lottoactivo,12,caballo,09:00 AM
2024-05-31,lottoactivo,33,pescado,10:00 AM
2024-05-31,lottoactivo,4,alacran,11:00 AM
2024-05-31,lottoactivo,0,delfin,12:00 PM
2024-05-31,lottoactivo,31,lapa,01:00 PM
2024-05-31,lottoactivo,1,carnero,02:00 PM
2024-05-31,lottoactivo,18,burro,03:00 PM
2024-05-31,lottoactivo,9,aguila,04:00 PM
2024-05-31,lottoactivo,37,ballena,05:00 PM
2024-05-31,lottoactivo,15,zorro,06:00 PM
2024-05-31,lottoactivo,7,perico,07:00 PM
2024-06-01,lottoactivo,23,cebra,09:00 AM
2024-06-01,lottoactivo,12,caballo,10:00 AM
2024-06-01,lottoactivo,13,mono,11:00 AM
2024-06-01,lottoactivo,27,perro,12:00 PM
2024-06-01,lottoactivo,8,raton,01:00 PM
2024-06-01,lottoactivo,3,ciempies,02:00 PM
2024-06-01,lottoactivo,18,burro,03:00 PM
2024-06-01,lottoactivo,35,jirafa,04:00 PM
2024-06-01,lottoactivo,24,iguana,05:00 PM
2024-06-01,lottoactivo,8,raton,06:00 PM
2024-06-01,lottoactivo,10,tigre,07:00 PM
2024-06-02,lottoactivo,14,paloma,09:00 AM
2024-06-02,lottoactivo,23,cebra,10:00 AM
2024-06-02,lottoactivo,21,gallo,11:00 AM
2024-06-02,lottoactivo,31,lapa,12:00 PM
2024-06-02,lottoactivo,19,chivo,01:00 PM
2024-06-02,lottoactivo,31,lapa,02:00 PM
2024-06-02,lottoactivo,28,zamuro,03:00 PM
2024-06-02,lottoactivo,11,gato,04:00 PM
2024-06-02,lottoactivo,18,burro,05:00 PM
2024-06-02,lottoactivo,28,zamuro,06:00 PM
2024-06-02,lottoactivo,2,toro,07:00 PM
2024-06-03,lottoactivo,6,rana,09:00 AM
2024-06-03,lottoactivo,9,aguila,10:00 AM
